"customer_id","category_id","item_id","size_caption","width","left_facing","right_facing","thickness","printing_cylinder","cutting_length_cm","raw_material","master_batch_id","is_printed","cutting_unit","unit_weight_kg","notes","punching"
"CID626","CAT05","ITM36","32+9+9X110","32","9","9","6","20","110","HDPE","MAS01","Yes","Roll","0.4","30(3R)/ Bag","بدون"
"CID087","CAT04","ITM29","56X30","56","0","0","12","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID087","CAT04","ITM30","67X40","67","0","0","12","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID138","CAT03","ITM21","0X0","0","0","0","0","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","علاقي"
"CID138","CAT03","ITM22","0X50","0","0","0","0","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID138","CAT03","ITM23","0X60","0","0","0","0","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID038","CAT05","ITM36","32+9+9X110","32","9","9","6","بدون","110","HDPE","MAS19","No","Roll","1","10R/Bag","بدون"
"CID648","CAT03","ITM21","26+8+8X45","26","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID648","CAT04","ITM30","51X50","51","0","0","11","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID648","CAT04","ITM31","56X60","56","0","0","14","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID648","CAT01","ITM09","60+18+18X110","60","18","18","16","بدون","110","HDPE","MAS22","No","Packet","2","22Pc/P x 10P/Bag","بدون"
"CID846","CAT04","ITM31","36+4+4X45","36","4","4","32","18","46","LDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID846","CAT04","ITM32","44+4+4X60","44","4","4","32","24","61","LDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID729","CAT03","ITM21","25+8+8X45","25","8","8","18","18","46","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID847","CAT04","ITM34","62X87","62","0","0","28","بدون","87","HDPE","MAS19","No","Kg.","1","20K/Bag","بنانة"
"CID847","CAT04","ITM34","62X80","62","0","0","28","بدون","80","HDPE","MAS19","No","Kg.","1","20K/Bag","بنانة"
"CID830","CAT04","ITM29","28+6+6X40","28","6","6","26","16","41","LDPE","MAS03","Yes","Kg.","1","20K/Bag","بدون"
"CID830","CAT04","ITM29","28+6+6X40","28","6","6","26","16","41","LDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID796","CAT03","ITM22","40+6+6X50","40","6","6","16","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID831","CAT04","ITM29","28+6+6X40","28","6","6","26","16","41","LDPE","MAS07","Yes","Kg.","1","20K/Bag","بدون"
"CID831","CAT04","ITM29","28+6+6X40","28","6","6","26","16","41","LDPE","MAS06","Yes","Kg.","1","20K/Bag","بدون"
"CID476","CAT07","ITM46","15X30","15","0","0","12","12","30","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID226","CAT07","ITM47","23X35","23","0","0","13","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID476","CAT07","ITM48","26X40","26","0","0","12","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID020","CAT08","ITM61","38+8+8X71","38","8","8","60","بدون","71","LDPE","MAS23","No","Kg.","1","20K/Bag","بنانة"
"CID411","CAT02","ITM12","0X0","0","0","0","0","بدون","0","HDPE","MAS01","No","Roll","1.1","20K/Bag","بدون"
"CID411","CAT02","ITM13","0X0","0","0","0","0","بدون","0","HDPE","MAS22","No","Roll","1.1","20K/Bag","بدون"
"CID411","CAT02","ITM14","0X0","0","0","0","0","بدون","0","HDPE","MAS15","No","Roll","1.1","20K/Bag","بدون"
"CID411","CAT02","ITM15","0X0","0","0","0","0","بدون","0","Regrind","MAS02","No","Roll","1.1","15R/Bag","بدون"
"CID411","CAT02","ITM16","0X0","0","0","0","0","بدون","0","Regrind","MAS02","No","Roll","1.1","15R/Bag","بدون"
"CID411","CAT02","ITM17","0X0","0","0","0","0","بدون","0","Regrind","MAS02","No","Roll","1.1","15R/Bag","بدون"
"CID411","CAT02","ITM18","0X0","0","0","0","0","بدون","0","Regrind","MAS02","No","Roll","1.1","15R/Bag","بدون"
"CID108","CAT08","ITM56","26+6+6X40","26","6","6","60","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID754","CAT01","ITM01","28+10+10X50","28","10","10","12","بدون","50","HDPE","MAS01","No","Packet","1","20K/Bag","بدون"
"CID754","CAT01","ITM05","40+16+16X80","40","16","16","14","بدون","80","HDPE","MAS26","No","Packet","1","20K/Bag","بدون"
"CID670","CAT03","ITM20","24+7.5+7.5X40","24","7.5","7.5","12","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID670","CAT03","ITM21","28+9+9X45","28","9","9","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID849","CAT04","ITM30","33+7+7X45","33","7","7","28","18","46","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID849","CAT04","ITM31","36+7+7X50","36","7","7","28","20","51","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID337","CAT01","ITM04","36+16+16X70","36","16","16","10","بدون","70","Regrind","MAS02","No","Packet","1","10P/Bag","بدون"
"CID337","CAT01","ITM05","40+16+16X80","40","16","16","10","بدون","80","Regrind","MAS02","No","Packet","1.2","10P/Bag","بدون"
"CID337","CAT01","ITM06","45+18+18X90","45","18","18","10","بدون","90","Regrind","MAS02","No","Packet","1.4","10P/Bag","بدون"
"CID226","CAT05","ITM35","32+9+9X110","32","9","9","4","20","110","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID850","CAT08","ITM55","48.5X74","48.5","0","0","34","بدون","74","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID404","CAT07","ITM46","15.5X0","15.5","0","0","10","بدون","0","LDPE","MAS28","No","Box","4","10P/Bag","بدون"
"CID026","CAT04","ITM31","41+8+8X55","41","8","8","35","22","56","LDPE","MAS14","Yes","Kg.","1","20K/Bag","بنانة"
"CID026","CAT04","ITM32","44+13+13X76","44","13","13","30","30","76","LDPE","MAS08","Yes","Kg.","1","20K/Bag","بنانة"
"CID026","CAT04","ITM33","50+14+14X91","50","14","14","35","36","91","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID732","CAT04","ITM28","25+5+5X35","25","5","5","28","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID732","CAT04","ITM29","30+8+8X40","30","8","8","35","16","41","LDPE","MAS11","Yes","Kg.","1","20K/Bag","بنانة"
"CID732","CAT04","ITM30","35+8+8X45","35","8","8","35","18","46","LDPE","MAS11","Yes","Kg.","1","20K/Bag","بنانة"
"CID726","CAT04","ITM28","25+5+5X35","25","5","5","28","14","36","LDPE","MAS11","Yes","Kg.","1","20K/Bag","بنانة"
"CID726","CAT04","ITM29","30+8+8X40","30","8","8","35","16","41","LDPE","MAS19","Yes","Kg.","1","20K/Bag","بنانة"
"CID851","CAT04","ITM30","36+6+6X45","36","6","6","20","18","46","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID851","CAT03","ITM25","54+14+14X81","54","14","14","22","32","81","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID852","CAT04","ITM29","31+9+9X40","31","9","9","25","16","41","HDPE","MAS12","Yes","Kg.","1","20K/Bag","بنانة"
"CID852","CAT04","ITM30","40+8+8X50","40","8","8","28","20","51","HDPE","MAS12","Yes","Kg.","1","20K/Bag","بنانة"
"CID086","CAT08","ITM55","17X0","17","0","0","13","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID086","CAT08","ITM56","24X25","24","0","0","15","10","25","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID086","CAT08","ITM57","27X35","27","0","0","15","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID086","CAT08","ITM58","30+6+6X50","30","6","6","12","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID806","CAT03","ITM22","30+10+10X50","30","10","10","15","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID670","CAT03","ITM22","33+12+12X50","33","12","12","15","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID670","CAT05","ITM35","30+10+10X40","30","10","10","4","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID338","CAT04","ITM29","33+10+10X45","33","10","10","40","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID338","CAT04","ITM30","39+10+10X60","39","10","10","40","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID338","CAT04","ITM31","49+13+13X66","49","13","13","40","26","66","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID393","CAT03","ITM21","27+8+8X45","27","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID393","CAT03","ITM22","32+10+10X50","32","10","10","14","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID393","CAT03","ITM23","32+10+10X60","32","10","10","14","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID853","CAT03","ITM25","44+11+11X71","44","11","11","21","28","71","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID558","CAT04","ITM29","30+7+7X40","30","7","7","25","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID558","CAT04","ITM30","34+10+10X50","34","10","10","25","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID558","CAT04","ITM31","42+10+10X60","42","10","10","25","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID004","CAT07","ITM46","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","4",".5K(8P)/ Box","بدون"
"CID004","CAT07","ITM47","20X0","20","0","0","10","بدون","0","HDPE","MAS28","No","Box","4",".5K(8P)/ Box","بدون"
"CID004","CAT07","ITM48","25X0","25","0","0","10","بدون","0","HDPE","MAS28","No","Box","4",".5K(8P)/ Box","بدون"
"CID338","CAT04","ITM30","68X60","68","0","0","15","24","61","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID854","CAT03","ITM21","25+8+8X40","25","8","8","12","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID854","CAT03","ITM22","31+10+10X50","31","10","10","12","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID104","CAT04","ITM29","26+6+6X30","26","6","6","40","12","30","LDPE","MAS12","Yes","Kg.","1","20K/Bag","بدون"
"CID104","CAT04","ITM30","30+7+7X40","30","7","7","40","16","41","LDPE","MAS03","Yes","Kg.","1","20K/Bag","بدون"
"CID104","CAT04","ITM31","36+7+7X45","36","7","7","40","18","46","LDPE","MAS11","Yes","Kg.","1","20K/Bag","بدون"
"CID468","CAT04","ITM30","35X50","35","0","0","20","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID192","CAT03","ITM23","38+14+14X0","38","14","14","18","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID855","CAT04","ITM29","25+8+8X45","25","8","8","20","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID855","CAT04","ITM30","32+5+5X50","32","5","5","35","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID142","CAT09","ITM65","125X0","125","0","0","15","بدون","0","HDPE","MAS02","No","Roll","1","20K/Bag","بدون"
"CID755","CAT03","ITM20","20+7+7X35","20","7","7","15","14","36","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID755","CAT03","ITM23","35+10+10X55","35","10","10","16","22","56","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID755","CAT03","ITM24","42+12+12X76","42","12","12","17","30","76","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID654","CAT06","ITM40","50X110","50","0","0","8","بدون","110","HDPE","MAS01","No","Roll w/Core","1","15R/Bag","بدون"
"CID471","CAT03","ITM21","26+7+7X45","26","7","7","15","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT03","ITM22","33+11+11X50","33","11","11","17","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT03","ITM23","35+12+12X60","35","12","12","18","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT03","ITM24","49+14+14X71","49","14","14","20","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT08","ITM55","22X35","22","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT08","ITM56","27X35","27","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT08","ITM57","35X45","35","0","0","10","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT08","ITM58","45X66","45","0","0","18","26","66","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID471","CAT08","ITM59","58X76","58","0","0","18","30","76","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID278","CAT03","ITM24","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID278","CAT08","ITM55","20X35","20","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID278","CAT08","ITM56","26X40","26","0","0","11","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID278","CAT08","ITM57","31X50","31","0","0","12","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID600","CAT04","ITM29","31.5X40","31.5","0","0","18","16","41","HDPE","MAS02","Yes","Kg.","1","20K/Bag","بدون"
"CID600","CAT04","ITM29","31.5X40","31.5","0","0","18","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID349","CAT08","ITM56","44X81","44","0","0","30","32","81","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID252","CAT03","ITM22","30+9+9X55","30","9","9","20","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID856","CAT03","ITM23","40+10+10X55","40","10","10","20","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID856","CAT03","ITM24","40+10+10X81","40","10","10","20","32","81","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID723","CAT03","ITM21","26+6+6X40","26","6","6","12","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID723","CAT03","ITM22","32+10+10X50","32","10","10","13","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID723","CAT03","ITM23","33+10+10X60","33","10","10","14","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID543","CAT04","ITM30","25+6+6X35","25","6","6","20","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID025","CAT01","ITM03","33+11+11X61","0","0","0","3","بدون","0","HDPE","MAS01","No","Box","2.5","20K/Bag","بدون"
"CID020","CAT02","ITM19","60+18+18X110","60","18","18","13","بدون","110","Regrind","MAS02","No","Roll","0.9","20K/Bag","بدون"
"CID004","CAT07","ITM49","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID004","CAT07","ITM50","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID004","CAT07","ITM51","40.5X0","40.5","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","5Kg/Box","بدون"
"CID820","CAT06","ITM40","50X110","50","0","0","10","بدون","110","LDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID579","CAT03","ITM25","70+17+17X99","70","17","17","20","39","99","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID266","CAT08","ITM55","30X0","30","0","0","7","بدون","0","LDPE","MAS28","No","Box","6","20K/Bag","بدون"
"CID811","CAT08","ITM55","50X91","50","0","0","9","36","91","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID464","CAT07","ITM47","20X35","20","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID478","CAT08","ITM55","20X35","20","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID478","CAT08","ITM56","26X40","26","0","0","10","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID857","CAT03","ITM21","25+7+7X45","25","7","7","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID857","CAT03","ITM22","32+10+10X50","32","10","10","14","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID533","CAT03","ITM21","29+8+8X45","29","8","8","13","18","46","HDPE","MAS14","Yes","Kg.","1","20K/Bag","بدون"
"CID533","CAT03","ITM22","32+11+11X50","32","11","11","13","20","51","HDPE","MAS22","Yes","Kg.","1","20K/Bag","بدون"
"CID533","CAT03","ITM23","34+12+12X60","34","12","12","16","24","61","HDPE","MAS26","Yes","Kg.","1","20K/Bag","بدون"
"CID533","CAT03","ITM24","39+14+14X71","39","14","14","16","28","71","HDPE","MAS14","Yes","Kg.","1","20K/Bag","بدون"
"CID533","CAT03","ITM25","47+13+13X81","47","13","13","17","32","81","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID527","CAT09","ITM64","57X71","57","0","0","14","28","71","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID746","CAT02","ITM14","32+12+12X65","32","12","12","11","بدون","65","HDPE","MAS01","No","Box","5","14Pc/R x 17R/Box","بدون"
"CID038","CAT05","ITM35","33+11+11X110","33","11","11","5","بدون","110","HDPE","MAS01","No","5 Roll","0.8","5R/P x 10P/Bag","بدون"
"CID142","CAT08","ITM55","10X0","10","0","0","10","بدون","0","LDPE","MAS19","No","Roll","5","5Kg/Box","بدون"
"CID411","CAT08","ITM56","12X40","12","0","0","7","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID411","CAT08","ITM57","25X35","25","0","0","8","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID858","CAT03","ITM21","25+8+8X45","25","8","8","17","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID858","CAT03","ITM23","31+9+9X60","31","9","9","17","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID815","CAT03","ITM21","28+8+8X45","28","8","8","16","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID815","CAT03","ITM23","37+13+13X60","37","13","13","17","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID815","CAT05","ITM35","32+9+9X110","32","9","9","4","14","110","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID724","CAT04","ITM30","33+6+6X50","33","6","6","26","20","51","HDPE","MAS03","Yes","Kg.","1","20K/Bag","بدون"
"CID036","CAT04","ITM30","33+6+6X50","33","6","6","26","20","51","HDPE","MAS26","Yes","Kg.","1","20K/Bag","بدون"
"CID322","CAT03","ITM23","37+11+11X60","37","11","11","16","24","61","HDPE","MAS15","Yes","Kg.","1","20K/Bag","بدون"
"CID181","CAT04","ITM29","24+10+10X40","24","10","10","25","16","41","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID181","CAT04","ITM31","35+10+10X60","35","10","10","25","24","61","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID181","CAT04","ITM32","45+10+10X66","45","10","10","25","26","66","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID168","CAT01","ITM05","40+16+16X80","40","16","16","10","بدون","80","HDPE","MAS24","No","Packet","1.2","10P/Bag","بدون"
"CID411","CAT03","ITM21","26+7+7X45","26","7","7","13","18","46","LDPE","MAS28","Yes","Box","10","20K/Bag","بدون"
"CID584","CAT08","ITM55","30X0","30","0","0","10","بدون","0","LDPE","MAS28","No","Roll","50","20K/Bag","بدون"
"CID584","CAT08","ITM56","40X0","40","0","0","10","بدون","0","LDPE","MAS28","No","Roll","50","20K/Bag","بدون"
"CID452","CAT04","ITM30","45X50","45","0","0","45","20","51","LDPE","MAS19","Yes","Kg.","1","20K/Bag","بنانة"
"CID452","CAT04","ITM31","50+5+5X55","50","5","5","45","22","56","LDPE","MAS19","Yes","Kg.","1","20K/Bag","بنانة"
"CID859","CAT04","ITM29","31+6+6X40","31","6","6","40","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID859","CAT04","ITM30","35+6+6X50","35","6","6","40","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID859","CAT04","ITM31","35+7+7X55","35","7","7","40","22","56","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID411","CAT08","ITM55","30X50","30","0","0","25","20","51","LDPE","MAS22","Yes","Box","10","20K/Bag","بنانة"
"CID184","CAT03","ITM23","36+11+11X76","36","11","11","13","بدون","76","LDPE","MAS28","No","Packet","1","20K/Bag","علاقي"
"CID181","CAT03","ITM25","51+14+14X91","51","14","14","16","36","91","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID320","CAT07","ITM47","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID320","CAT07","ITM48","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
