id,customer_id,category_id,item_id,size_caption,width,left_facing,right_facing,thickness,printing_cylinder,cutting_length_cm,raw_material,master_batch_id,is_printed,cutting_unit,punching,unit_weight_kg,unit_quantity,package_weight_kg,cliche_front_design,cliche_back_design,notes,status,created_at
99,CID292,CAT03,ITM24,41+12+12X71,41,12,12,18,28,71,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:58 GMT+0000 (Coordinated Universal Time)
100,CID292,CAT03,ITM25,46+14+14X81,46,14,14,20,32,81,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:58 GMT+0000 (Coordinated Universal Time)
102,CID613,CAT04,ITM30,38+8+8X50,38,8,8,30,20,51,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:59 GMT+0000 (Coordinated Universal Time)
103,CID613,CAT04,ITM31,45+8+8X55,45,8,8,30,22,56,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:59 GMT+0000 (Coordinated Universal Time)
104,CID781,CAT04,ITM29,23+6+6X35,23,6,6,18,14,36,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:59 GMT+0000 (Coordinated Universal Time)
105,CID781,CAT03,ITM22,28+9+9X50,28,9,9,15,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:59 GMT+0000 (Coordinated Universal Time)
106,CID399,CAT04,ITM29,25X35,25,0,0,20,14,36,LDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:59 GMT+0000 (Coordinated Universal Time)
107,CID399,CAT04,ITM30,26+8+8X45,26,8,8,38,18,46,LDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:59 GMT+0000 (Coordinated Universal Time)
108,CID399,CAT04,ITM31,39+9+9X50,39,9,9,40,20,51,LDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:59 GMT+0000 (Coordinated Universal Time)
110,CID741,CAT05,ITM35,32+9+9X110,32,9,9,4,بدون طباعة,110,HDPE,PT-111111,FALSE,رول,بدون,0.3,20,6,,,20K/Bag,active,Thu Aug 21 2025 16:43:00 GMT+0000 (Coordinated Universal Time)
111,CID741,CAT05,ITM38,34+14+14X125,34,14,14,4,بدون طباعة,125,HDPE,PT-111111,FALSE,رول,بدون,0.9,10,9,,,10R/Bag,active,Thu Aug 21 2025 16:43:00 GMT+0000 (Coordinated Universal Time)
112,CID741,CAT06,ITM41,55X110,55,0,0,6,بدون طباعة,110,HDPE,PT-111111,FALSE,رول,بدون,0.8,15,12,,,15R/Bag,active,Thu Aug 21 2025 16:43:00 GMT+0000 (Coordinated Universal Time)
113,CID741,CAT01,ITM05,40+15+15X80,40,15,15,9,بدون طباعة,80,HDPE,PT-180370,FALSE,باكت,بدون,1.2,10,12,,,10P/Bag,active,Thu Aug 21 2025 16:43:00 GMT+0000 (Coordinated Universal Time)
115,CID741,CAT01,ITM07,50+18+18X100,50,18,18,13,بدون طباعة,100,Regrind,PT-000000,FALSE,باكت,بدون,1.3,10,13,,,10P/Bag,active,Thu Aug 21 2025 16:43:00 GMT+0000 (Coordinated Universal Time)
116,CID340,CAT03,ITM21,25+7+7X45,25,7,7,14,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:00 GMT+0000 (Coordinated Universal Time)
117,CID340,CAT03,ITM22,32+10+10X55,32,10,10,15,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:00 GMT+0000 (Coordinated Universal Time)
118,CID340,CAT03,ITM23,35+10+10X60,35,10,10,15,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
119,CID480,CAT04,ITM29,31X35,31,0,0,18,14,36,HDPE,PT-CLEAR,TRUE,كرتون,بنانة,10,1,10,,,500Pcs/ Box,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
120,CID480,CAT04,ITM30,45+10+10X50,45,10,10,30,20,51,HDPE,PT-CLEAR,TRUE,كرتون,بنانة,10,1,10,,,200Pcs/ Box,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
121,CID480,CAT04,ITM31,65+15+15X76,65,15,15,32,30,76,HDPE,PT-111111,TRUE,كرتون,بنانة,10,1,10,,,80Pcs/Box,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
122,CID767,CAT04,ITM29,25X35,25,0,0,10,14,36,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
124,CID767,CAT04,ITM31,33+10+10X55,33,10,10,24,22,56,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
125,CID767,CAT04,ITM32,40+11+11X71,40,11,11,28,28,71,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
126,CID165,CAT03,ITM21,27+8+8X45,27,8,8,14,18,46,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:01 GMT+0000 (Coordinated Universal Time)
127,CID165,CAT03,ITM22,31+9+9X50,31,9,9,14,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:02 GMT+0000 (Coordinated Universal Time)
128,CID165,CAT03,ITM23,40+11+11X60,40,11,11,15,24,61,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:02 GMT+0000 (Coordinated Universal Time)
130,CID555,CAT01,ITM05,40+16+16X80,40,16,16,10,بدون طباعة,80,Regrind,PT-000000,FALSE,باكت,بدون,1.2,10,12,,,10P/Bag,active,Thu Aug 21 2025 16:43:02 GMT+0000 (Coordinated Universal Time)
131,CID555,CAT01,ITM06,50+15+15X90,50,15,15,10,بدون طباعة,90,Regrind,PT-000000,FALSE,باكت,بدون,1.4,10,14,,,10P/Bag,active,Thu Aug 21 2025 16:43:02 GMT+0000 (Coordinated Universal Time)
132,CID555,CAT08,ITM55,26X45,26,0,0,8,18,46,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:02 GMT+0000 (Coordinated Universal Time)
133,CID555,CAT08,ITM56,24X25,24,0,0,20,10,25,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:02 GMT+0000 (Coordinated Universal Time)
84,CID136,CAT04,ITM31,41+9+9X50,41,9,9,28,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:42:57 GMT+0000 (Coordinated Universal Time)
85,CID738,CAT01,ITM05,47+19+19X51,47,19,19,15,20,51,HDPE,PT-130232-B,TRUE,كيلو,بدون,1,10,10,,,23Pcs/P x 10P/Bag,active,Thu Aug 21 2025 16:42:57 GMT+0000 (Coordinated Universal Time)
4049,CID1868,CAT04,ITM29,28+8+8X40,28,8,8,40,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:58:28 GMT+0000 (Coordinated Universal Time)
138,CID626,CAT03,ITM25,45+13+13X81,45,13,13,20,32,81,HDPE,PT-150245,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:03 GMT+0000 (Coordinated Universal Time)
139,CID066,CAT03,ITM22,32+9+9X0,32,9,9,18,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:03 GMT+0000 (Coordinated Universal Time)
140,CID066,CAT03,ITM23,35+12+12X0,35,12,12,18,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:03 GMT+0000 (Coordinated Universal Time)
141,CID066,CAT03,ITM24,44+13+13X0,44,13,13,18,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:03 GMT+0000 (Coordinated Universal Time)
142,CID079,CAT03,ITM22,31+9+9X0,31,9,9,20,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:03 GMT+0000 (Coordinated Universal Time)
144,CID079,CAT03,ITM24,39+11+11X0,39,11,11,22,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:04 GMT+0000 (Coordinated Universal Time)
145,CID061,CAT03,ITM22,32+10+10X0,32,10,10,17,بدون طباعة,0,HDPE,PT-180122,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:04 GMT+0000 (Coordinated Universal Time)
146,CID061,CAT03,ITM23,36+12+12X0,36,12,12,18,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:04 GMT+0000 (Coordinated Universal Time)
147,CID061,CAT03,ITM24,50+13+13X0,50,13,13,20,بدون طباعة,0,HDPE,PT-130231,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:04 GMT+0000 (Coordinated Universal Time)
148,CID772,CAT03,ITM22,31+9+9X55,31,9,9,18,22,56,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:04 GMT+0000 (Coordinated Universal Time)
149,CID772,CAT03,ITM23,42+11+11X71,42,11,11,18,28,71,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:04 GMT+0000 (Coordinated Universal Time)
150,CID772,CAT03,ITM24,42+11+11X81,42,11,11,20,32,81,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:04 GMT+0000 (Coordinated Universal Time)
152,CID250,CAT03,ITM22,30+10+10X55,30,10,10,15,22,56,HDPE,PT-120074,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
153,CID250,CAT03,ITM24,43+13+13X71,43,13,13,18,28,71,HDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
154,CID684,CAT04,ITM28,22+5+5X30,22,5,5,35,12,30,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
155,CID684,CAT04,ITM29,33+7+7X45,33,7,7,28,18,46,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
156,CID684,CAT04,ITM30,36+7+7X50,36,7,7,28,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
157,CID684,CAT04,ITM31,50+10+10X60,50,10,10,26,24,61,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
158,CID421,CAT04,ITM29,29+5+5X50,29,5,5,20,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
160,CID168,CAT01,ITM05,40+16+16X80,40,16,16,10,بدون طباعة,80,Regrind,PT-000000,FALSE,باكت,بدون,1.2,10,12,,,10P/Bag,active,Thu Aug 21 2025 16:43:05 GMT+0000 (Coordinated Universal Time)
161,CID168,CAT01,ITM06,45+18+18X90,45,18,18,9,بدون طباعة,90,Regrind,PT-000000,FALSE,باكت,بدون,1.4,10,14,,,10P/Bag,active,Thu Aug 21 2025 16:43:06 GMT+0000 (Coordinated Universal Time)
162,CID168,CAT01,ITM07,50+18+18X100,50,18,18,13,بدون طباعة,100,Regrind,PT-000000,FALSE,باكت,بدون,1.4,10,14,,,10P/Bag,active,Thu Aug 21 2025 16:43:06 GMT+0000 (Coordinated Universal Time)
163,CID488,CAT09,ITM65,50X0,50,0,0,0,بدون طباعة,0,LDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:06 GMT+0000 (Coordinated Universal Time)
164,CID267,CAT09,ITM65,50X0,50,0,0,0,بدون طباعة,0,LDPE,PT-130231,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:06 GMT+0000 (Coordinated Universal Time)
165,CID344,CAT09,ITM64,30X20,30,0,0,8,8,20,HDPE,PT-140079,TRUE,رول,بدون,25,1,25,,,25Kg/Roll,active,Thu Aug 21 2025 16:43:06 GMT+0000 (Coordinated Universal Time)
167,CID404,CAT01,ITM08,60+15+15X110,60,15,15,11,بدون طباعة,110,Regrind,PT-000000,FALSE,باكت,بدون,2.4,1,2.4,,,5P/Bag,active,Thu Aug 21 2025 16:43:06 GMT+0000 (Coordinated Universal Time)
168,CID404,CAT01,ITM09,60+18+18X0,60,18,18,13,بدون طباعة,0,Regrind,PT-000000,FALSE,باكت,بدون,2.4,1,2.4,,,5P/Bag,active,Thu Aug 21 2025 16:43:06 GMT+0000 (Coordinated Universal Time)
169,CID804,CAT03,ITM20,18+6+6X40,18,6,6,8,16,41,HDPE,PT-180122,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
170,CID804,CAT03,ITM21,24+7+7X45,24,7,7,8,18,46,HDPE,PT-180122,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
171,CID804,CAT03,ITM22,28+8+8X50,28,8,8,10,20,51,HDPE,PT-130231,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
173,CID737,CAT03,ITM21,30+10+10X45,30,10,10,16,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
174,CID737,CAT03,ITM22,35+10+10X55,35,10,10,16,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
175,CID117,CAT04,ITM29,28+8+8X35,28,8,8,15,14,36,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
176,CID810,CAT03,ITM23,37+12+12X60,37,12,12,19,24,61,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
177,CID589,CAT03,ITM22,32+9+9X50,32,9,9,18,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:07 GMT+0000 (Coordinated Universal Time)
178,CID589,CAT03,ITM23,36+13+13X60,36,13,13,18,24,61,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:08 GMT+0000 (Coordinated Universal Time)
179,CID589,CAT03,ITM24,44+13+13X71,44,13,13,20,28,71,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:08 GMT+0000 (Coordinated Universal Time)
181,CID742,CAT03,ITM21,29+8+8X45,29,8,8,16,18,46,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:08 GMT+0000 (Coordinated Universal Time)
182,CID742,CAT03,ITM22,29+9+9X50,29,9,9,17,20,51,HDPE,PT-150245,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:08 GMT+0000 (Coordinated Universal Time)
183,CID742,CAT03,ITM23,32+10+10X60,32,10,10,18,24,61,HDPE,PT-180370,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:08 GMT+0000 (Coordinated Universal Time)
184,CID742,CAT03,ITM24,37+12+12X71,37,12,12,20,28,71,HDPE,PT-140079,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:08 GMT+0000 (Coordinated Universal Time)
135,CID626,CAT03,ITM22,31+10+10X50,31,10,10,15,20,51,HDPE,PT-150245,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:03 GMT+0000 (Coordinated Universal Time)
137,CID626,CAT03,ITM24,40+12+12X71,40,12,12,20,28,71,HDPE,PT-150245,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:03 GMT+0000 (Coordinated Universal Time)
4050,CID1868,CAT04,ITM30,37+7+7X50,37,7,7,40,20,51,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:58:28 GMT+0000 (Coordinated Universal Time)
189,CID766,CAT03,ITM22,32+10+10X0,32,10,10,13,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:09 GMT+0000 (Coordinated Universal Time)
190,CID766,CAT03,ITM23,36+11+11X0,36,11,11,16,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:09 GMT+0000 (Coordinated Universal Time)
191,CID766,CAT03,ITM24,50+15+15X0,50,15,15,22,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:09 GMT+0000 (Coordinated Universal Time)
192,CID743,CAT03,ITM21,29+8+8X45,29,8,8,15,18,46,HDPE,PT-150086,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:09 GMT+0000 (Coordinated Universal Time)
193,CID743,CAT03,ITM22,29+9+9X50,29,9,9,17,20,51,HDPE,PT-180370,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:09 GMT+0000 (Coordinated Universal Time)
194,CID743,CAT03,ITM23,32+10+10X60,32,10,10,17,24,61,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:09 GMT+0000 (Coordinated Universal Time)
195,CID743,CAT03,ITM24,34+13+13X71,34,13,13,20,28,71,HDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:10 GMT+0000 (Coordinated Universal Time)
197,CID130,CAT03,ITM22,24+7+7X0,24,7,7,6.5,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:10 GMT+0000 (Coordinated Universal Time)
198,CID130,CAT03,ITM23,27+9+9X0,27,9,9,6.5,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:10 GMT+0000 (Coordinated Universal Time)
199,CID130,CAT03,ITM24,30+10+10X0,30,10,10,6.5,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:10 GMT+0000 (Coordinated Universal Time)
200,CID130,CAT03,ITM25,34+10+10X0,34,10,10,7,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:10 GMT+0000 (Coordinated Universal Time)
201,CID130,CAT02,ITM12,27+10+10X0,27,10,10,4,بدون طباعة,0,HDPE,PT-111111,FALSE,باكت,بدون,0.5,20,10,,,5R/Bag,active,Thu Aug 21 2025 16:43:10 GMT+0000 (Coordinated Universal Time)
203,CID081,CAT03,ITM21,26+8+8X0,26,8,8,16,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
204,CID081,CAT03,ITM22,32+10+10X0,32,10,10,16,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
205,CID677,CAT04,ITM30,34+5+5X0,34,5,5,30,بدون طباعة,0,HDPE,PT-180361,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
206,CID677,CAT04,ITM31,40+8+8X0,40,8,8,34,بدون طباعة,0,HDPE,PT-180361,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
207,CID678,CAT09,ITM64,33X0,33,0,0,8,بدون طباعة,0,HDPE,PT-120074,FALSE,رول,بدون,50,1,50,,,50K/Roll,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
208,CID093,CAT03,ITM21,27+9+9X45,27,9,9,12,18,46,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
210,CID093,CAT03,ITM23,35+11+11X50,35,11,11,15,20,51,HDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
211,CID673,CAT03,ITM22,34+9+9X0,34,9,9,22,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:11 GMT+0000 (Coordinated Universal Time)
212,CID673,CAT03,ITM23,37+11+11X0,37,11,11,24,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:12 GMT+0000 (Coordinated Universal Time)
213,CID673,CAT03,ITM24,50+13+13X0,50,13,13,24,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:12 GMT+0000 (Coordinated Universal Time)
214,CID673,CAT04,ITM34,70+10+10X0,70,10,10,30,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:12 GMT+0000 (Coordinated Universal Time)
216,CID131,CAT04,ITM33,63+12+12X76,63,12,12,35,30,76,HDPE,PT-180361,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:12 GMT+0000 (Coordinated Universal Time)
217,CID131,CAT04,ITM34,73+17+17X99,73,17,17,40,39,99,HDPE,PT-180361,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:12 GMT+0000 (Coordinated Universal Time)
218,CID733,CAT08,ITM55,44X76,44,0,0,28,30,76,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:12 GMT+0000 (Coordinated Universal Time)
219,CID733,CAT09,ITM64,99+16+16X94,99,16,16,30,بدون طباعة,94,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:12 GMT+0000 (Coordinated Universal Time)
220,CID810,CAT08,ITM55,18X35,18,0,0,18,14,36,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
221,CID683,CAT03,ITM22,31+9+9X50,31,9,9,15,20,51,HDPE,PT-130231,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
222,CID683,CAT03,ITM23,37+13+13X60,37,13,13,16,24,61,HDPE,PT-130231,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
224,CID432,CAT03,ITM22,30+10+10X50,30,10,10,12,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
225,CID432,CAT03,ITM23,33+10+10X60,33,10,10,14,24,61,HDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
226,CID432,CAT08,ITM55,20X25,20,0,0,20,10,25,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
227,CID146,CAT03,ITM22,30+10+10X50,30,10,10,12,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
228,CID146,CAT03,ITM23,33+10+10X60,33,10,10,14,24,61,HDPE,PT-140079,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:13 GMT+0000 (Coordinated Universal Time)
229,CID241,CAT04,ITM30,30+5+5X40,30,5,5,22,16,41,HDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:14 GMT+0000 (Coordinated Universal Time)
230,CID241,CAT03,ITM23,40+6+6X50,40,6,6,22,20,51,HDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:14 GMT+0000 (Coordinated Universal Time)
232,CID754,CAT03,ITM21,23+8+8X45,23,8,8,11,18,46,HDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:14 GMT+0000 (Coordinated Universal Time)
233,CID754,CAT03,ITM22,30+8+8X50,30,8,8,12,20,51,HDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:14 GMT+0000 (Coordinated Universal Time)
